reg_no | reason | detail | old_result_url | new_result_url
22101131015 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101131015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101131015&semester=IV&exam_held=December%2F2025
22101132908 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101132908 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101132908&semester=IV&exam_held=December%2F2025
22101134030 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101134030 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101134030&semester=IV&exam_held=December%2F2025
22101139924 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101139924 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101139924&semester=IV&exam_held=December%2F2025
22101141006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141006&semester=IV&exam_held=December%2F2025
22101141014 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141014&semester=IV&exam_held=December%2F2025
22101141054 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141054 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141054&semester=IV&exam_held=December%2F2025
22101144018 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101144018 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101144018&semester=IV&exam_held=December%2F2025
22101144058 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101144058 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101144058&semester=IV&exam_held=December%2F2025
22101145902 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101145902 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101145902&semester=IV&exam_held=December%2F2025
22101148005 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101148005&semester=IV&exam_held=December%2F2025
22101148029 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101148029 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101148029&semester=IV&exam_held=December%2F2025
22101149009 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101149009&semester=IV&exam_held=December%2F2025
22101149015 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101149015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101149015&semester=IV&exam_held=December%2F2025
22101150091 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101150091 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101150091&semester=IV&exam_held=December%2F2025
22101151027 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101151027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101151027&semester=IV&exam_held=December%2F2025
22101152091 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101152091 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101152091&semester=IV&exam_held=December%2F2025
22101153006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101153006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101153006&semester=IV&exam_held=December%2F2025
22101154046 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101154046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101154046&semester=IV&exam_held=December%2F2025
22101154074 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101154074 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101154074&semester=IV&exam_held=December%2F2025
22101155905 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101155905 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101155905&semester=IV&exam_held=December%2F2025
22101156013 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101156013 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101156013&semester=IV&exam_held=December%2F2025
22101156040 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101156040 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101156040&semester=IV&exam_held=December%2F2025
22101157013 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101157013 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101157013&semester=IV&exam_held=December%2F2025
22101157032 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101157032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101157032&semester=IV&exam_held=December%2F2025
22101158029 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101158029 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101158029&semester=IV&exam_held=December%2F2025
22101165021 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101165021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101165021&semester=IV&exam_held=December%2F2025
22102106019 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102106019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102106019&semester=IV&exam_held=December%2F2025
22102107051 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102107051 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102107051&semester=IV&exam_held=December%2F2025
22102109018 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109018 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102109018&semester=IV&exam_held=December%2F2025
22102111002 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102111002&semester=IV&exam_held=December%2F2025
22102113001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113001&semester=IV&exam_held=December%2F2025
22102113010 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102113010&semester=IV&exam_held=December%2F2025
22102117019 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102117019&semester=IV&exam_held=December%2F2025
22102124004 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102124004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102124004&semester=IV&exam_held=December%2F2025
22102124006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102124006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102124006&semester=IV&exam_held=December%2F2025
22102124015 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102124015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102124015&semester=IV&exam_held=December%2F2025
22102124016 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102124016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102124016&semester=IV&exam_held=December%2F2025
22102124023 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102124023 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102124023&semester=IV&exam_held=December%2F2025
22102127003 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102127003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102127003&semester=IV&exam_held=December%2F2025
22102127005 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102127005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102127005&semester=IV&exam_held=December%2F2025
22102127014 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102127014 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102127014&semester=IV&exam_held=December%2F2025
22102128003 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102128003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102128003&semester=IV&exam_held=December%2F2025
22102128008 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102128008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102128008&semester=IV&exam_held=December%2F2025
22102135010 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102135010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102135010&semester=IV&exam_held=December%2F2025
22102135911 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102135911 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102135911&semester=IV&exam_held=December%2F2025
22102140901 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102140901 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102140901&semester=IV&exam_held=December%2F2025
22102145910 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102145910 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102145910&semester=IV&exam_held=December%2F2025
22102155902 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102155902 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102155902&semester=IV&exam_held=December%2F2025
22102155924 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102155924 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102155924&semester=IV&exam_held=December%2F2025
22102158906 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102158906 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22102158906&semester=IV&exam_held=December%2F2025
22103106021 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22103106021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22103106021&semester=IV&exam_held=December%2F2025
22103118901 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22103118901 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22103118901&semester=IV&exam_held=December%2F2025
