reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22101140021 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 42^ | 28 | 70 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101140021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101140021&semester=IV&exam_held=December%2F2025
22101141005 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 23 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141005&semester=IV&exam_held=December%2F2025
22101141007 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 42^ | 20 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141007&semester=IV&exam_held=December%2F2025
22101141008 | IV | 101 | 101402 | Disaster Preparedness & Planning | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 41^ | 15 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141008&semester=IV&exam_held=December%2F2025
22101141008 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 21 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141008&semester=IV&exam_held=December%2F2025
22101141008 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 38^ | 22 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141008&semester=IV&exam_held=December%2F2025
22101141008 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 15 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141008&semester=IV&exam_held=December%2F2025
22101141009 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 20 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141009&semester=IV&exam_held=December%2F2025
22101141009 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 24 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141009&semester=IV&exam_held=December%2F2025
22101141015 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 17 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141015&semester=IV&exam_held=December%2F2025
22101141015 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 15 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141015&semester=IV&exam_held=December%2F2025
22101141017 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 14 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141017&semester=IV&exam_held=December%2F2025
22101141020 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 46^ | 22 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141020&semester=IV&exam_held=December%2F2025
22101141025 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 21 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141025 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141025&semester=IV&exam_held=December%2F2025
22101141026 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 29^ | 23 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141026 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141026&semester=IV&exam_held=December%2F2025
22101141027 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 26 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141027&semester=IV&exam_held=December%2F2025
22101141027 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 49^ | 20 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141027&semester=IV&exam_held=December%2F2025
22101141028 | IV | 101 | 101402 | Disaster Preparedness & Planning | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 43^ | 17 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141028&semester=IV&exam_held=December%2F2025
22101141028 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 41^ | 20 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141028&semester=IV&exam_held=December%2F2025
22101141029 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 41^ | 23 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141029 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141029&semester=IV&exam_held=December%2F2025
22101141031 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 17 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141031 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141031&semester=IV&exam_held=December%2F2025
22101141032 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 16 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141032 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141032&semester=IV&exam_held=December%2F2025
22101141035 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 32^ | 18 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141035&semester=IV&exam_held=December%2F2025
22101141035 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 39^ | 20 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141035 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141035&semester=IV&exam_held=December%2F2025
22101141036 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 45^ | 24 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141036 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141036&semester=IV&exam_held=December%2F2025
22101141041 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 40^ | 19 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141041 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141041&semester=IV&exam_held=December%2F2025
22101141042 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 35^ | 24 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141042&semester=IV&exam_held=December%2F2025
22101141044 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 33^ | 25 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141044 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141044&semester=IV&exam_held=December%2F2025
22101141051 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 39^ | 26 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141051 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141051&semester=IV&exam_held=December%2F2025
22101141056 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 37^ | 20 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141056 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141056&semester=IV&exam_held=December%2F2025
22101141067 | IV | 101 | 101403 | Engineering Geology | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 44^ | 20 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141067 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141067&semester=IV&exam_held=December%2F2025
22101141067 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 44^ | 21 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141067 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141067&semester=IV&exam_held=December%2F2025
22101141077 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 20 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141077 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141077&semester=IV&exam_held=December%2F2025
22101141077 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 23 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141077 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141077&semester=IV&exam_held=December%2F2025
22101141081 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 45^ | 21 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141081 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141081&semester=IV&exam_held=December%2F2025
22101141081 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 41^ | 26 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141081 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141081&semester=IV&exam_held=December%2F2025
22101141082 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 36^ | 25 | 61 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141082 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141082&semester=IV&exam_held=December%2F2025
22101141086 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 37^ | 16 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141086 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141086&semester=IV&exam_held=December%2F2025
22101141094 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 37^ | 23 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141094 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141094&semester=IV&exam_held=December%2F2025
22101141094 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 20 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141094 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141094&semester=IV&exam_held=December%2F2025
22101141098 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 24 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141098 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141098&semester=IV&exam_held=December%2F2025
22101141100 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 16 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141100 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141100&semester=IV&exam_held=December%2F2025
22101141102 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 40^ | 19 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141102 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141102&semester=IV&exam_held=December%2F2025
22101141103 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 15 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141103 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141103&semester=IV&exam_held=December%2F2025
22101141106 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 29^ | 23 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101141106 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101141106&semester=IV&exam_held=December%2F2025
22101142006 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 15 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142006&semester=IV&exam_held=December%2F2025
22101142006 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 25 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142006&semester=IV&exam_held=December%2F2025
22101142006 | IV | 101 | 101408 | Structural Analysis | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 45^ | 14 | 59 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142006&semester=IV&exam_held=December%2F2025
22101142007 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 25 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142007&semester=IV&exam_held=December%2F2025
22101142008 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 39^ | 28 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142008&semester=IV&exam_held=December%2F2025
22101142012 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 39^ | 27 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142012&semester=IV&exam_held=December%2F2025
22101142017 | IV | 101 | 101401 | Civil Engineering - Societal & Global Impact | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 34^ | 23 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142017&semester=IV&exam_held=December%2F2025
22101142017 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 20 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142017&semester=IV&exam_held=December%2F2025
22101142017 | IV | 101 | 101406 | Materials, Testing & Evaluation | theory | 2.00 | F | D | C | 6 | 7 | 2.00 | 43^ | 23 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142017&semester=IV&exam_held=December%2F2025
22101142017 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 24 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142017&semester=IV&exam_held=December%2F2025
22101142019 | IV | 101 | 101404 | Introduction to Fluid Mechanics | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 52^ | 20 | 72 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142019&semester=IV&exam_held=December%2F2025
22101142019 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 26 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142019&semester=IV&exam_held=December%2F2025
22101142022 | IV | 101 | 101407 | Mechanical Engineering | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 39^ | 25 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101142022 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101142022&semester=IV&exam_held=December%2F2025
